date,cash_rate,scrape_date
2024-10-01,4.334999999999994,2024-10-29
2024-11-01,4.319999999999993,2024-10-29
2024-12-01,4.280000000000001,2024-10-29
2025-01-01,4.265000000000001,2024-10-29
2025-02-01,4.234999999999999,2024-10-29
2025-03-01,4.170000000000002,2024-10-29
2025-04-01,4.1200000000000045,2024-10-29
2025-05-01,4.075000000000003,2024-10-29
2025-06-01,4,2024-10-29
2025-07-01,3.9599999999999937,2024-10-29
2025-08-01,3.894999999999996,2024-10-29
2025-09-01,3.8599999999999994,2024-10-29
2025-10-01,3.8100000000000023,2024-10-29
2025-11-01,3.769999999999996,2024-10-29
2025-12-01,3.730000000000004,2024-10-29
2026-01-01,3.7150000000000034,2024-10-29
2026-02-01,3.674999999999997,2024-10-29
2026-03-01,3.655000000000001,2024-10-29
