date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-17
2022-12-01,2.97,2022-11-17
2023-01-01,3.01,2022-11-17
2023-02-01,3.185,2022-11-17
2023-03-01,3.35,2022-11-17
2023-04-01,3.48,2022-11-17
2023-05-01,3.62,2022-11-17
2023-06-01,3.685,2022-11-17
2023-07-01,3.745,2022-11-17
2023-08-01,3.79,2022-11-17
2023-09-01,3.825,2022-11-17
2023-10-01,3.855,2022-11-17
2023-11-01,3.86,2022-11-17
2023-12-01,3.845,2022-11-17
2024-01-01,3.84,2022-11-17
2024-02-01,3.835,2022-11-17
2024-03-01,3.815,2022-11-17
2024-04-01,3.785,2022-11-17
