date,cash_rate,scrape_date
2024-07-01,4.334999999999994,2024-07-15
2024-08-01,4.375,2024-07-15
2024-09-01,4.390000000000001,2024-07-15
2024-10-01,4.390000000000001,2024-07-15
2024-11-01,4.3999999999999915,2024-07-15
2024-12-01,4.384999999999991,2024-07-15
2025-01-01,4.3799999999999955,2024-07-15
2025-02-01,4.359999999999999,2024-07-15
2025-03-01,4.319999999999993,2024-07-15
2025-04-01,4.259999999999991,2024-07-15
2025-05-01,4.234999999999999,2024-07-15
2025-06-01,4.194999999999993,2024-07-15
2025-07-01,4.164999999999992,2024-07-15
2025-08-01,4.114999999999995,2024-07-15
2025-09-01,4.090000000000003,2024-07-15
2025-10-01,4.045000000000002,2024-07-15
2025-11-01,4,2024-07-15
2025-12-01,3.9650000000000034,2024-07-15
