date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-30
2022-12-01,2.98,2022-11-30
2023-01-01,3.02,2022-11-30
2023-02-01,3.17,2022-11-30
2023-03-01,3.33,2022-11-30
2023-04-01,3.445,2022-11-30
2023-05-01,3.56,2022-11-30
2023-06-01,3.64,2022-11-30
2023-07-01,3.71,2022-11-30
2023-08-01,3.76,2022-11-30
2023-09-01,3.795,2022-11-30
2023-10-01,3.83,2022-11-30
2023-11-01,3.835,2022-11-30
2023-12-01,3.815,2022-11-30
2024-01-01,3.815,2022-11-30
2024-02-01,3.805,2022-11-30
2024-03-01,3.78,2022-11-30
2024-04-01,3.745,2022-11-30
