date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-12
2023-07-01,4.14,2023-06-12
2023-08-01,4.29,2023-06-12
2023-09-01,4.385,2023-06-12
2023-10-01,4.44,2023-06-12
2023-11-01,4.46,2023-06-12
2023-12-01,4.455,2023-06-12
2024-01-01,4.455,2023-06-12
2024-02-01,4.425,2023-06-12
2024-03-01,4.37,2023-06-12
2024-04-01,4.315,2023-06-12
2024-05-01,4.27,2023-06-12
2024-06-01,4.215,2023-06-12
2024-07-01,4.155,2023-06-12
2024-08-01,4.105,2023-06-12
2024-09-01,4.045,2023-06-12
2024-10-01,3.965,2023-06-12
2024-11-01,3.91,2023-06-12
