date,cash_rate,scrape_date
2024-07-01,4.334999999999994,2024-07-17
2024-08-01,4.3700000000000045,2024-07-17
2024-09-01,4.384999999999991,2024-07-17
2024-10-01,4.390000000000001,2024-07-17
2024-11-01,4.384999999999991,2024-07-17
2024-12-01,4.355000000000004,2024-07-17
2025-01-01,4.344999999999999,2024-07-17
2025-02-01,4.310000000000002,2024-07-17
2025-03-01,4.259999999999991,2024-07-17
2025-04-01,4.189999999999998,2024-07-17
2025-05-01,4.159999999999997,2024-07-17
2025-06-01,4.109999999999999,2024-07-17
2025-07-01,4.064999999999998,2024-07-17
2025-08-01,4.009999999999991,2024-07-17
2025-09-01,3.980000000000004,2024-07-17
2025-10-01,3.9350000000000023,2024-07-17
2025-11-01,3.8900000000000006,2024-07-17
2025-12-01,3.855000000000004,2024-07-17
