date,cash_rate,scrape_date
2023-06-01,3.925,2023-06-04
2023-07-01,4.045,2023-06-04
2023-08-01,4.135,2023-06-04
2023-09-01,4.155,2023-06-04
2023-10-01,4.16,2023-06-04
2023-11-01,4.14,2023-06-04
2023-12-01,4.085,2023-06-04
2024-01-01,4.075,2023-06-04
2024-02-01,4.015,2023-06-04
2024-03-01,3.98,2023-06-04
2024-04-01,3.915,2023-06-04
2024-05-01,3.87,2023-06-04
2024-06-01,3.8,2023-06-04
2024-07-01,3.765,2023-06-04
2024-08-01,3.725,2023-06-04
2024-09-01,3.67,2023-06-04
2024-10-01,3.565,2023-06-04
2024-11-01,3.52,2023-06-04
