date,cash_rate,scrape_date
2022-09-01,2.205,2022-09-21
2022-10-01,2.675,2022-09-21
2022-11-01,3.05,2022-09-21
2022-12-01,3.27,2022-09-21
2023-01-01,3.33,2022-09-21
2023-02-01,3.48,2022-09-21
2023-03-01,3.66,2022-09-21
2023-04-01,3.8,2022-09-21
2023-05-01,3.86,2022-09-21
2023-06-01,3.865,2022-09-21
2023-07-01,3.85,2022-09-21
2023-08-01,3.835,2022-09-21
2023-09-01,3.82,2022-09-21
2023-10-01,3.8,2022-09-21
2023-11-01,3.78,2022-09-21
2023-12-01,3.74,2022-09-21
2024-01-01,3.73,2022-09-21
2024-02-01,3.71,2022-09-21
