date,cash_rate,scrape_date
2022-06-01,0.695,2022-06-22
2022-07-01,1.21,2022-06-22
2022-08-01,1.78,2022-06-22
2022-09-01,2.18,2022-06-22
2022-10-01,2.64,2022-06-22
2022-11-01,3.13,2022-06-22
2022-12-01,3.485,2022-06-22
2023-01-01,3.57,2022-06-22
2023-02-01,3.845,2022-06-22
2023-03-01,4.03,2022-06-22
2023-04-01,4.07,2022-06-22
2023-05-01,4.1,2022-06-22
2023-06-01,4.135,2022-06-22
2023-07-01,4.165,2022-06-22
2023-08-01,4.165,2022-06-22
2023-09-01,4.165,2022-06-22
2023-10-01,4.135,2022-06-22
2023-11-01,4.105,2022-06-22
