date,cash_rate,scrape_date
2025-06-01,3.8349999999999937,2025-06-11
2025-07-01,3.6850000000000023,2025-06-11
2025-08-01,3.519999999999996,2025-06-11
2025-09-01,3.450000000000003,2025-06-11
2025-10-01,3.3599999999999994,2025-06-11
2025-11-01,3.219999999999999,2025-06-11
2025-12-01,3.1499999999999915,2025-06-11
2026-01-01,3.125,2025-06-11
2026-02-01,3.0549999999999926,2025-06-11
2026-03-01,3.030000000000001,2025-06-11
2026-04-01,3.009999999999991,2025-06-11
2026-05-01,3,2025-06-11
2026-06-01,3,2025-06-11
2026-07-01,3,2025-06-11
2026-08-01,3.0049999999999955,2025-06-11
2026-09-01,3.009999999999991,2025-06-11
2026-10-01,3.0249999999999915,2025-06-11
2026-11-01,3.039999999999992,2025-06-11
