date,cash_rate,scrape_date
2023-08-01,4.064999999999998,2023-08-11
2023-09-01,4.084999999999994,2023-08-11
2023-10-01,4.114999999999995,2023-08-11
2023-11-01,4.170000000000002,2023-08-11
2023-12-01,4.204999999999998,2023-08-11
2024-01-01,4.215000000000003,2023-08-11
2024-02-01,4.230000000000004,2023-08-11
2024-03-01,4.234999999999999,2023-08-11
2024-04-01,4.234999999999999,2023-08-11
2024-05-01,4.224999999999994,2023-08-11
2024-06-01,4.204999999999998,2023-08-11
2024-07-01,4.179999999999993,2023-08-11
2024-08-01,4.134999999999991,2023-08-11
2024-09-01,4.109999999999999,2023-08-11
2024-10-01,4.054999999999993,2023-08-11
2024-11-01,4,2023-08-11
2024-12-01,3.9399999999999977,2023-08-11
2025-01-01,3.914999999999992,2023-08-11
