dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-19,2026-01-19,96.405,96.4,0,0,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,16,16,919010878,IBF2026,2026-01-01,2026-01-19,2026-01-19T23:16:06Z,3.5999999999999943,3.594999999999999
2026-02-25,2026-01-19,2026-01-19,96.345,96.33500000000001,0,0,-0.005,-0.005,96.34,97.065,96.305,96.34,96.345,205,205,928464846,IBG2026,2026-02-01,2026-01-19,2026-01-19T23:16:06Z,3.6599999999999966,3.655000000000001
2026-03-29,2026-01-19,2026-01-19,96.32000000000001,96.31,0.005000000000009663,0.005191029900342259,-0.005,-0.005,96.325,97.105,96.29,96.325,96.325,162,162,935346173,IBH2026,2026-03-01,2026-01-19,2026-01-19T23:16:06Z,3.674999999999997,3.674999999999997
2026-04-28,2026-01-19,2026-01-19,96.305,96.295,0.01999999999999602,0.020770588846189656,-0.01,-0.01,96.31,96.925,96.29,96.31,96.31,1,1,941648808,IBJ2026,2026-04-01,2026-01-19,2026-01-19T23:16:06Z,3.6899999999999977,3.6899999999999977
2026-05-27,2026-01-13,2026-01-19,96.22500000000001,96.2,0.010000000000005116,0.010392849719398375,0.01,0.01,96.23,97.015,96.22,96.23,96.22,0,0,949242588,IBK2026,2026-05-01,2026-01-19,2026-01-19T23:16:06Z,3.780000000000001,3.780000000000001
2026-06-28,2025-12-19,2026-01-19,96.2,96.175,-0.014999999999986358,-0.01559332605643366,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.2,0,0,955528239,IBM2026,2026-06-01,2026-01-19,2026-01-19T23:16:06Z,3.799999999999997,3.799999999999997
2026-07-29,2025-12-09,2026-01-19,96.19,96.16,-0.10999999999999943,-0.11436294640536407,-0.04,-0.042,96.075,96.075,96.075,96.075,96.185,0,0,962344067,IBN2026,2026-07-01,2026-01-19,2026-01-19T23:16:06Z,3.8149999999999977,3.8149999999999977
2026-08-29,2025-12-09,2026-01-19,96.135,96.105,-0.07500000000000284,-0.0780112336176439,-0.105,-0.109,96.065,96.15,96.065,96.065,96.135,0,0,969160575,IBQ2026,2026-08-01,2026-01-19,2026-01-19T23:16:06Z,3.864999999999995,3.864999999999995
2026-09-28,2026-01-12,2026-01-19,96.10000000000001,96.07000000000001,0,0,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,96.105,0,0,976225343,IBU2026,2026-09-01,2026-01-19,2026-01-19T23:16:06Z,3.894999999999996,3.894999999999996
2026-10-28,2025-12-16,2026-01-19,96.08500000000001,96.055,-0.025000000000005684,-0.026013214713080154,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.08,0,0,983956682,IBV2026,2026-10-01,2026-01-19,2026-01-19T23:16:06Z,3.9200000000000017,3.9200000000000017
2026-11-28,2025-12-09,2026-01-19,96.05,96.02,-0.05499999999999261,-0.05724396336385576,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.05,0,0,990482019,IBX2026,2026-11-01,2026-01-19,2026-01-19T23:16:06Z,3.950000000000003,3.950000000000003
2026-12-29,2025-11-04,2026-01-19,96.03,96,0.4900000000000091,0.5100447590298836,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.03,0,0,996839036,IBZ2026,2026-12-01,2026-01-19,2026-01-19T23:16:06Z,3.969999999999999,3.969999999999999
2027-01-27,NA,2026-01-19,96.025,95.995,NA,0,NA,NA,NA,NA,NA,NA,96.025,0,0,1004041830,IBF2027,2027-01-01,2026-01-19,2026-01-19T23:16:06Z,NA,3.9749999999999943
2027-02-24,NA,2026-01-19,96.01,95.98,NA,0,NA,NA,NA,NA,NA,NA,96.01,0,0,1010033436,IBG2027,2027-02-01,2026-01-19,2026-01-19T23:16:06Z,NA,3.989999999999995
2027-03-29,NA,2026-01-19,96.005,95.97500000000001,NA,0,NA,NA,NA,NA,NA,NA,96.005,0,0,1016946091,IBH2027,2027-03-01,2026-01-19,2026-01-19T23:16:06Z,NA,3.9950000000000045
2027-04-28,NA,2026-01-19,95.995,95.965,NA,0,NA,NA,NA,NA,NA,NA,96,0,0,1026315950,IBJ2027,2027-04-01,2026-01-19,2026-01-19T23:16:06Z,NA,4
2027-05-29,NA,2026-01-19,95.985,95.955,NA,0,NA,NA,NA,NA,NA,NA,95.99000000000001,0,0,1033478754,IBK2027,2027-05-01,2026-01-19,2026-01-19T23:16:06Z,NA,4.009999999999991
2027-06-28,NA,2026-01-19,95.98,95.95,NA,0,NA,NA,NA,NA,NA,NA,95.98,0,0,1041047069,IBM2027,2027-06-01,2026-01-19,2026-01-19T23:16:06Z,NA,4.019999999999996
