date,cash_rate,scrape_date
2023-07-01,4.064999999999998,2023-07-26
2023-08-01,4.134999999999991,2023-07-26
2023-09-01,4.174999999999997,2023-07-26
2023-10-01,4.215000000000003,2023-07-26
2023-11-01,4.269999999999996,2023-07-26
2023-12-01,4.295000000000002,2023-07-26
2024-01-01,4.299999999999997,2023-07-26
2024-02-01,4.319999999999993,2023-07-26
2024-03-01,4.319999999999993,2023-07-26
2024-04-01,4.314999999999998,2023-07-26
2024-05-01,4.319999999999993,2023-07-26
2024-06-01,4.310000000000002,2023-07-26
2024-07-01,4.289999999999992,2023-07-26
2024-08-01,4.25,2023-07-26
2024-09-01,4.224999999999994,2023-07-26
2024-10-01,4.170000000000002,2023-07-26
2024-11-01,4.114999999999995,2023-07-26
2024-12-01,4.049999999999997,2023-07-26
