date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-28
2022-12-01,2.99,2022-11-28
2023-01-01,3.035,2022-11-28
2023-02-01,3.205,2022-11-28
2023-03-01,3.375,2022-11-28
2023-04-01,3.515,2022-11-28
2023-05-01,3.635,2022-11-28
2023-06-01,3.7,2022-11-28
2023-07-01,3.78,2022-11-28
2023-08-01,3.84,2022-11-28
2023-09-01,3.865,2022-11-28
2023-10-01,3.88,2022-11-28
2023-11-01,3.885,2022-11-28
2023-12-01,3.865,2022-11-28
2024-01-01,3.86,2022-11-28
2024-02-01,3.845,2022-11-28
2024-03-01,3.81,2022-11-28
2024-04-01,3.77,2022-11-28
