date,cash_rate,scrape_date
2024-08-01,4.325000000000003,2024-08-08
2024-09-01,4.314999999999998,2024-08-08
2024-10-01,4.2749999999999915,2024-08-08
2024-11-01,4.200000000000003,2024-08-08
2024-12-01,4.1200000000000045,2024-08-08
2025-01-01,4.084999999999994,2024-08-08
2025-02-01,4.030000000000001,2024-08-08
2025-03-01,3.9350000000000023,2024-08-08
2025-04-01,3.825000000000003,2024-08-08
2025-05-01,3.769999999999996,2024-08-08
2025-06-01,3.674999999999997,2024-08-08
2025-07-01,3.655000000000001,2024-08-08
2025-08-01,3.605000000000004,2024-08-08
2025-09-01,3.575000000000003,2024-08-08
2025-10-01,3.5249999999999915,2024-08-08
2025-11-01,3.480000000000004,2024-08-08
2025-12-01,3.450000000000003,2024-08-08
2026-01-01,3.4350000000000023,2024-08-08
