date,cash_rate,scrape_date
2025-04-01,4.084999999999994,2025-04-28
2025-05-01,3.9849999999999994,2025-04-28
2025-06-01,3.799999999999997,2025-04-28
2025-07-01,3.6499999999999915,2025-04-28
2025-08-01,3.4350000000000023,2025-04-28
2025-09-01,3.3299999999999983,2025-04-28
2025-10-01,3.144999999999996,2025-04-28
2025-11-01,2.9749999999999943,2025-04-28
2025-12-01,2.9299999999999926,2025-04-28
2026-01-01,2.9200000000000017,2025-04-28
2026-02-01,2.8900000000000006,2025-04-28
2026-03-01,2.864999999999995,2025-04-28
2026-04-01,2.844999999999999,2025-04-28
2026-05-01,2.8299999999999983,2025-04-28
2026-06-01,2.8299999999999983,2025-04-28
2026-07-01,2.8349999999999937,2025-04-28
2026-08-01,2.8400000000000034,2025-04-28
2026-09-01,2.8400000000000034,2025-04-28
