date,cash_rate,scrape_date
2024-09-01,4.334999999999994,2024-09-25
2024-10-01,4.334999999999994,2024-09-25
2024-11-01,4.295000000000002,2024-09-25
2024-12-01,4.189999999999998,2024-09-25
2025-01-01,4.155000000000001,2024-09-25
2025-02-01,4.075000000000003,2024-09-25
2025-03-01,3.9350000000000023,2024-09-25
2025-04-01,3.719999999999999,2024-09-25
2025-05-01,3.634999999999991,2024-09-25
2025-06-01,3.4950000000000045,2024-09-25
2025-07-01,3.405000000000001,2024-09-25
2025-08-01,3.3149999999999977,2024-09-25
2025-09-01,3.280000000000001,2024-09-25
2025-10-01,3.200000000000003,2024-09-25
2025-11-01,3.1499999999999915,2024-09-25
2025-12-01,3.1099999999999994,2024-09-25
2026-01-01,3.094999999999999,2024-09-25
2026-02-01,3.0600000000000023,2024-09-25
