date,cash_rate,scrape_date
2024-04-01,4.314999999999998,2024-04-19
2024-05-01,4.299999999999997,2024-04-19
2024-06-01,4.284999999999997,2024-04-19
2024-07-01,4.259999999999991,2024-04-19
2024-08-01,4.224999999999994,2024-04-19
2024-09-01,4.215000000000003,2024-04-19
2024-10-01,4.194999999999993,2024-04-19
2024-11-01,4.134999999999991,2024-04-19
2024-12-01,4.099999999999994,2024-04-19
2025-01-01,4.084999999999994,2024-04-19
2025-02-01,4.034999999999997,2024-04-19
2025-03-01,4.0049999999999955,2024-04-19
2025-04-01,3.9749999999999943,2024-04-19
2025-05-01,3.9350000000000023,2024-04-19
2025-06-01,3.9099999999999966,2024-04-19
2025-07-01,3.884999999999991,2024-04-19
2025-08-01,3.8599999999999994,2024-04-19
2025-09-01,3.844999999999999,2024-04-19
