date,cash_rate,scrape_date
2023-01-01,3.06,2023-01-07
2023-02-01,3.215,2023-01-07
2023-03-01,3.375,2023-01-07
2023-04-01,3.51,2023-01-07
2023-05-01,3.63,2023-01-07
2023-06-01,3.725,2023-01-07
2023-07-01,3.84,2023-01-07
2023-08-01,3.92,2023-01-07
2023-09-01,3.97,2023-01-07
2023-10-01,3.98,2023-01-07
2023-11-01,3.98,2023-01-07
2023-12-01,3.965,2023-01-07
2024-01-01,3.96,2023-01-07
2024-02-01,3.94,2023-01-07
2024-03-01,3.91,2023-01-07
2024-04-01,3.875,2023-01-07
2024-05-01,3.855,2023-01-07
2024-06-01,3.82,2023-01-07
