date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-09
2023-07-01,4.15,2023-06-09
2023-08-01,4.305,2023-06-09
2023-09-01,4.395,2023-06-09
2023-10-01,4.46,2023-06-09
2023-11-01,4.48,2023-06-09
2023-12-01,4.485,2023-06-09
2024-01-01,4.475,2023-06-09
2024-02-01,4.47,2023-06-09
2024-03-01,4.405,2023-06-09
2024-04-01,4.35,2023-06-09
2024-05-01,4.31,2023-06-09
2024-06-01,4.24,2023-06-09
2024-07-01,4.2,2023-06-09
2024-08-01,4.175,2023-06-09
2024-09-01,4.115,2023-06-09
2024-10-01,4,2023-06-09
2024-11-01,3.955,2023-06-09
