date,cash_rate,scrape_date
2022-04-01,0.06,2022-04-29
2022-05-01,0.24,2022-04-29
2022-06-01,0.56,2022-04-29
2022-07-01,0.97,2022-04-29
2022-08-01,1.365,2022-04-29
2022-09-01,1.655,2022-04-29
2022-10-01,1.975,2022-04-29
2022-11-01,2.305,2022-04-29
2022-12-01,2.5,2022-04-29
2023-01-01,2.53,2022-04-29
2023-02-01,2.705,2022-04-29
2023-03-01,2.875,2022-04-29
2023-04-01,3.045,2022-04-29
2023-05-01,3.155,2022-04-29
2023-06-01,3.255,2022-04-29
2023-07-01,3.325,2022-04-29
2023-08-01,3.365,2022-04-29
2023-09-01,3.365,2022-04-29
