date,cash_rate,scrape_date
2023-02-01,3.255,2023-02-23
2023-03-01,3.5,2023-02-23
2023-04-01,3.715,2023-02-23
2023-05-01,3.905,2023-02-23
2023-06-01,4.015,2023-02-23
2023-07-01,4.115,2023-02-23
2023-08-01,4.21,2023-02-23
2023-09-01,4.215,2023-02-23
2023-10-01,4.215,2023-02-23
2023-11-01,4.205,2023-02-23
2023-12-01,4.185,2023-02-23
2024-01-01,4.18,2023-02-23
2024-02-01,4.165,2023-02-23
2024-03-01,4.12,2023-02-23
2024-04-01,4.07,2023-02-23
2024-05-01,4.03,2023-02-23
2024-06-01,3.98,2023-02-23
2024-07-01,3.925,2023-02-23
