date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-21
2022-12-01,2.98,2022-11-21
2023-01-01,3.025,2022-11-21
2023-02-01,3.195,2022-11-21
2023-03-01,3.355,2022-11-21
2023-04-01,3.47,2022-11-21
2023-05-01,3.58,2022-11-21
2023-06-01,3.645,2022-11-21
2023-07-01,3.715,2022-11-21
2023-08-01,3.76,2022-11-21
2023-09-01,3.8,2022-11-21
2023-10-01,3.81,2022-11-21
2023-11-01,3.805,2022-11-21
2023-12-01,3.795,2022-11-21
2024-01-01,3.79,2022-11-21
2024-02-01,3.785,2022-11-21
2024-03-01,3.75,2022-11-21
2024-04-01,3.715,2022-11-21
