date,cash_rate,scrape_date
2025-05-01,3.9950000000000045,2025-05-09
2025-06-01,3.825000000000003,2025-05-09
2025-07-01,3.719999999999999,2025-05-09
2025-08-01,3.539999999999992,2025-05-09
2025-09-01,3.444999999999993,2025-05-09
2025-10-01,3.3100000000000023,2025-05-09
2025-11-01,3.1700000000000017,2025-05-09
2025-12-01,3.114999999999995,2025-05-09
2026-01-01,3.1099999999999994,2025-05-09
2026-02-01,3.069999999999993,2025-05-09
2026-03-01,3.0450000000000017,2025-05-09
2026-04-01,3.030000000000001,2025-05-09
2026-05-01,3.0150000000000006,2025-05-09
2026-06-01,3.009999999999991,2025-05-09
2026-07-01,3.009999999999991,2025-05-09
2026-08-01,3.0150000000000006,2025-05-09
2026-09-01,3.0150000000000006,2025-05-09
2026-10-01,3.019999999999996,2025-05-09
