date,cash_rate,scrape_date
2024-07-01,4.334999999999994,2024-07-24
2024-08-01,4.384999999999991,2024-07-24
2024-09-01,4.3999999999999915,2024-07-24
2024-10-01,4.409999999999997,2024-07-24
2024-11-01,4.409999999999997,2024-07-24
2024-12-01,4.375,2024-07-24
2025-01-01,4.3700000000000045,2024-07-24
2025-02-01,4.340000000000003,2024-07-24
2025-03-01,4.289999999999992,2024-07-24
2025-04-01,4.230000000000004,2024-07-24
2025-05-01,4.200000000000003,2024-07-24
2025-06-01,4.144999999999996,2024-07-24
2025-07-01,4.109999999999999,2024-07-24
2025-08-01,4.054999999999993,2024-07-24
2025-09-01,4.030000000000001,2024-07-24
2025-10-01,3.9849999999999994,2024-07-24
2025-11-01,3.944999999999993,2024-07-24
2025-12-01,3.9099999999999966,2024-07-24
