date,cash_rate,scrape_date
2022-10-01,2.525,2022-11-01
2022-11-01,2.85,2022-11-01
2022-12-01,3.065,2022-11-01
2023-01-01,3.115,2022-11-01
2023-02-01,3.29,2022-11-01
2023-03-01,3.48,2022-11-01
2023-04-01,3.655,2022-11-01
2023-05-01,3.815,2022-11-01
2023-06-01,3.875,2022-11-01
2023-07-01,3.93,2022-11-01
2023-08-01,3.94,2022-11-01
2023-09-01,3.94,2022-11-01
2023-10-01,3.94,2022-11-01
2023-11-01,3.94,2022-11-01
2023-12-01,3.935,2022-11-01
2024-01-01,3.93,2022-11-01
2024-02-01,3.92,2022-11-01
2024-03-01,3.89,2022-11-01
