date,cash_rate,scrape_date
2022-12-01,3.005,2022-12-22
2023-01-01,3.05,2022-12-22
2023-02-01,3.19,2022-12-22
2023-03-01,3.32,2022-12-22
2023-04-01,3.42,2022-12-22
2023-05-01,3.52,2022-12-22
2023-06-01,3.58,2022-12-22
2023-07-01,3.65,2022-12-22
2023-08-01,3.695,2022-12-22
2023-09-01,3.7,2022-12-22
2023-10-01,3.7,2022-12-22
2023-11-01,3.695,2022-12-22
2023-12-01,3.67,2022-12-22
2024-01-01,3.665,2022-12-22
2024-02-01,3.65,2022-12-22
2024-03-01,3.625,2022-12-22
2024-04-01,3.595,2022-12-22
2024-05-01,3.575,2022-12-22
