date,cash_rate,scrape_date
2023-01-01,3.2065,2023-01-17
2023-02-01,3.22,2023-01-17
2023-03-01,3.375,2023-01-17
2023-04-01,3.475,2023-01-17
2023-05-01,3.555,2023-01-17
2023-06-01,3.6,2023-01-17
2023-07-01,3.68,2023-01-17
2023-08-01,3.73,2023-01-17
2023-09-01,3.735,2023-01-17
2023-10-01,3.735,2023-01-17
2023-11-01,3.735,2023-01-17
2023-12-01,3.7,2023-01-17
2024-01-01,3.695,2023-01-17
2024-02-01,3.67,2023-01-17
2024-03-01,3.63,2023-01-17
2024-04-01,3.585,2023-01-17
2024-05-01,3.555,2023-01-17
2024-06-01,3.51,2023-01-17
