date,cash_rate,scrape_date
2023-01-01,3.065,2023-01-12
2023-02-01,3.215,2023-01-12
2023-03-01,3.38,2023-01-12
2023-04-01,3.49,2023-01-12
2023-05-01,3.59,2023-01-12
2023-06-01,3.68,2023-01-12
2023-07-01,3.745,2023-01-12
2023-08-01,3.825,2023-01-12
2023-09-01,3.85,2023-01-12
2023-10-01,3.85,2023-01-12
2023-11-01,3.85,2023-01-12
2023-12-01,3.805,2023-01-12
2024-01-01,3.8,2023-01-12
2024-02-01,3.775,2023-01-12
2024-03-01,3.73,2023-01-12
2024-04-01,3.685,2023-01-12
2024-05-01,3.65,2023-01-12
2024-06-01,3.6,2023-01-12
