dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-12-29,2025-11-27,2025-11-27,96.41,96.405,0.0049999999999954525,0.005186452984798975,0,0,96.41,97.19,96.405,96.41,96.41,50,50,895208763,IBZ2025,2025-12-01,2025-11-27,2025-11-27T10:44:17Z,3.5900000000000034
2026-01-28,2025-11-26,2025-11-27,96.415,96.405,-0.0049999999999954525,-0.00518618400580381,-0.005,-0.005,96.405,97.105,96.405,96.405,96.41,0,0,919010878,IBF2026,2026-01-01,2025-11-27,2025-11-27T10:44:17Z,3.5900000000000034
2026-02-25,2025-11-27,2025-11-27,96.435,96.425,-0.024999999999991473,-0.02591882224870818,0.015,0.016,96.43,97.065,96.41,96.43,96.43,77,77,928464846,IBG2026,2026-02-01,2025-11-27,2025-11-27T10:44:17Z,3.569999999999993
2026-03-29,2025-11-26,2025-11-27,96.435,96.425,-0.044999999999987494,-0.04665146174578841,-0.05,-0.052000000000000005,96.415,97.105,96.41,96.415,96.425,0,0,935346173,IBH2026,2026-03-01,2025-11-27,2025-11-27T10:44:17Z,3.575000000000003
2026-04-28,2025-11-27,2025-11-27,NA,NA,-0.045000000000001705,-0.046641791044777885,0.015,0.016,96.435,96.925,96.415,96.435,96.435,50,50,941648808,IBJ2026,2026-04-01,2025-11-27,2025-11-27T10:44:17Z,3.5649999999999977
2026-05-27,2025-11-26,2025-11-27,96.46000000000001,NA,-0.10999999999999943,-0.11396601740571843,-0.105,-0.109,96.41,97.015,96.41,96.41,96.435,0,0,949242588,IBK2026,2026-05-01,2025-11-27,2025-11-27T10:44:17Z,3.5649999999999977
2026-06-28,2025-11-18,2025-11-27,NA,NA,-0.005000000000009663,-0.005180005180015191,0.02,0.021,96.52,96.97500000000001,96.52,96.52,96.43,0,0,955528239,IBM2026,2026-06-01,2025-11-27,2025-11-27T10:44:17Z,3.569999999999993
2026-07-29,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.425,0,0,962344067,IBN2026,2026-07-01,2025-11-27,2025-11-27T10:44:17Z,NA
2026-08-29,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.41,0,0,969160575,IBQ2026,2026-08-01,2025-11-27,2025-11-27T10:44:17Z,NA
2026-09-28,2025-11-26,2025-11-27,NA,NA,-0.10500000000000398,-0.10881392818281152,-0.12,-0.124,96.39,96.86500000000001,96.39,96.39,96.4,0,0,976225343,IBU2026,2026-09-01,2025-11-27,2025-11-27T10:44:17Z,3.5999999999999943
2026-10-28,2025-11-26,2025-11-27,NA,NA,-0.125,-0.12955381665543866,-0.14,-0.145,96.36,96.86500000000001,96.36,96.36,96.385,0,0,983956682,IBV2026,2026-10-01,2025-11-27,2025-11-27T10:44:17Z,3.614999999999995
2026-11-28,2025-11-04,2025-11-27,NA,NA,0.10999999999999943,0.11402508551881355,-0.03,-0.031,96.58,96.86500000000001,96.58,96.58,96.36500000000001,0,0,990482019,IBX2026,2026-11-01,2025-11-27,2025-11-27T10:44:17Z,3.634999999999991
2026-12-29,2025-11-04,2025-11-27,NA,NA,0.10500000000000398,0.1088590534446156,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.35000000000001,0,0,996839036,IBZ2026,2026-12-01,2025-11-27,2025-11-27T10:44:17Z,3.6499999999999915
2027-01-27,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.35000000000001,0,0,1004041830,IBF2027,2027-01-01,2025-11-27,2025-11-27T10:44:17Z,NA
2027-02-24,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.33,0,0,1010033436,IBG2027,2027-02-01,2025-11-27,2025-11-27T10:44:17Z,NA
2027-03-29,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.32000000000001,0,0,1016946091,IBH2027,2027-03-01,2025-11-27,2025-11-27T10:44:17Z,NA
2027-04-28,NA,2025-11-27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.31,0,0,1026315950,IBJ2027,2027-04-01,2025-11-27,2025-11-27T10:44:17Z,NA
