date,cash_rate,scrape_date
2022-06-01,0.7,2022-06-18
2022-07-01,1.3,2022-06-18
2022-08-01,1.92,2022-06-18
2022-09-01,2.365,2022-06-18
2022-10-01,2.885,2022-06-18
2022-11-01,3.44,2022-06-18
2022-12-01,3.785,2022-06-18
2023-01-01,3.87,2022-06-18
2023-02-01,4.155,2022-06-18
2023-03-01,4.305,2022-06-18
2023-04-01,4.35,2022-06-18
2023-05-01,4.37,2022-06-18
2023-06-01,4.375,2022-06-18
2023-07-01,4.375,2022-06-18
2023-08-01,4.37,2022-06-18
2023-09-01,4.365,2022-06-18
2023-10-01,4.335,2022-06-18
2023-11-01,4.295,2022-06-18
