date,cash_rate,scrape_date
2025-04-01,4.090000000000003,2025-04-02
2025-05-01,4.019999999999996,2025-04-02
2025-06-01,3.8900000000000006,2025-04-02
2025-07-01,3.825000000000003,2025-04-02
2025-08-01,3.6899999999999977,2025-04-02
2025-09-01,3.6200000000000045,2025-04-02
2025-10-01,3.530000000000001,2025-04-02
2025-11-01,3.405000000000001,2025-04-02
2025-12-01,3.375,2025-04-02
2026-01-01,3.3700000000000045,2025-04-02
2026-02-01,3.3400000000000034,2025-04-02
2026-03-01,3.325000000000003,2025-04-02
2026-04-01,3.3100000000000023,2025-04-02
2026-05-01,3.2950000000000017,2025-04-02
2026-06-01,3.2950000000000017,2025-04-02
2026-07-01,3.2950000000000017,2025-04-02
2026-08-01,3.299999999999997,2025-04-02
2026-09-01,3.299999999999997,2025-04-02
