date,cash_rate,scrape_date
2022-06-01,0.69,2022-06-10
2022-07-01,1.155,2022-06-10
2022-08-01,1.63,2022-06-10
2022-09-01,1.965,2022-06-10
2022-10-01,2.355,2022-06-10
2022-11-01,2.795,2022-06-10
2022-12-01,3.025,2022-06-10
2023-01-01,3.085,2022-06-10
2023-02-01,3.31,2022-06-10
2023-03-01,3.46,2022-06-10
2023-04-01,3.59,2022-06-10
2023-05-01,3.68,2022-06-10
2023-06-01,3.69,2022-06-10
2023-07-01,3.695,2022-06-10
2023-08-01,3.69,2022-06-10
2023-09-01,3.69,2022-06-10
2023-10-01,3.69,2022-06-10
2023-11-01,3.65,2022-06-10
