date,cash_rate,scrape_date
2023-03-01,3.51,2023-03-28
2023-04-01,3.58,2023-03-28
2023-05-01,3.6,2023-03-28
2023-06-01,3.535,2023-03-28
2023-07-01,3.435,2023-03-28
2023-08-01,3.345,2023-03-28
2023-09-01,3.32,2023-03-28
2023-10-01,3.27,2023-03-28
2023-11-01,3.24,2023-03-28
2023-12-01,3.19,2023-03-28
2024-01-01,3.185,2023-03-28
2024-02-01,3.16,2023-03-28
2024-03-01,3.135,2023-03-28
2024-04-01,3.11,2023-03-28
2024-05-01,3.085,2023-03-28
2024-06-01,3.065,2023-03-28
2024-07-01,3.035,2023-03-28
2024-08-01,3.015,2023-03-28
