date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-16
2023-06-01,3.855,2023-05-16
2023-07-01,3.9,2023-05-16
2023-08-01,3.955,2023-05-16
2023-09-01,3.955,2023-05-16
2023-10-01,3.89,2023-05-16
2023-11-01,3.84,2023-05-16
2023-12-01,3.755,2023-05-16
2024-01-01,3.735,2023-05-16
2024-02-01,3.69,2023-05-16
2024-03-01,3.62,2023-05-16
2024-04-01,3.54,2023-05-16
2024-05-01,3.485,2023-05-16
2024-06-01,3.415,2023-05-16
2024-07-01,3.375,2023-05-16
2024-08-01,3.335,2023-05-16
2024-09-01,3.28,2023-05-16
2024-10-01,3.19,2023-05-16
