date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-23
2023-07-01,4.17,2023-06-23
2023-08-01,4.34,2023-06-23
2023-09-01,4.43,2023-06-23
2023-10-01,4.505,2023-06-23
2023-11-01,4.555,2023-06-23
2023-12-01,4.565,2023-06-23
2024-01-01,4.555,2023-06-23
2024-02-01,4.535,2023-06-23
2024-03-01,4.51,2023-06-23
2024-04-01,4.475,2023-06-23
2024-05-01,4.445,2023-06-23
2024-06-01,4.38,2023-06-23
2024-07-01,4.33,2023-06-23
2024-08-01,4.295,2023-06-23
2024-09-01,4.235,2023-06-23
2024-10-01,4.19,2023-06-23
2024-11-01,4.13,2023-06-23
