date,cash_rate,scrape_date
2023-02-01,3.255,2023-02-18
2023-03-01,3.495,2023-02-18
2023-04-01,3.7,2023-02-18
2023-05-01,3.88,2023-02-18
2023-06-01,3.98,2023-02-18
2023-07-01,4.06,2023-02-18
2023-08-01,4.13,2023-02-18
2023-09-01,4.165,2023-02-18
2023-10-01,4.17,2023-02-18
2023-11-01,4.155,2023-02-18
2023-12-01,4.12,2023-02-18
2024-01-01,4.115,2023-02-18
2024-02-01,4.095,2023-02-18
2024-03-01,4.045,2023-02-18
2024-04-01,3.99,2023-02-18
2024-05-01,3.95,2023-02-18
2024-06-01,3.89,2023-02-18
2024-07-01,3.83,2023-02-18
