date,cash_rate,scrape_date
2023-02-01,3.255,2023-02-16
2023-03-01,3.495,2023-02-16
2023-04-01,3.705,2023-02-16
2023-05-01,3.91,2023-02-16
2023-06-01,4.005,2023-02-16
2023-07-01,4.075,2023-02-16
2023-08-01,4.125,2023-02-16
2023-09-01,4.145,2023-02-16
2023-10-01,4.145,2023-02-16
2023-11-01,4.14,2023-02-16
2023-12-01,4.115,2023-02-16
2024-01-01,4.105,2023-02-16
2024-02-01,4.075,2023-02-16
2024-03-01,4.03,2023-02-16
2024-04-01,3.97,2023-02-16
2024-05-01,3.925,2023-02-16
2024-06-01,3.86,2023-02-16
2024-07-01,3.795,2023-02-16
