date,cash_rate,scrape_date
2022-07-01,1.225,2022-07-25
2022-08-01,1.82,2022-07-25
2022-09-01,2.265,2022-07-25
2022-10-01,2.695,2022-07-25
2022-11-01,3.165,2022-07-25
2022-12-01,3.365,2022-07-25
2023-01-01,3.415,2022-07-25
2023-02-01,3.605,2022-07-25
2023-03-01,3.67,2022-07-25
2023-04-01,3.675,2022-07-25
2023-05-01,3.675,2022-07-25
2023-06-01,3.655,2022-07-25
2023-07-01,3.635,2022-07-25
2023-08-01,3.61,2022-07-25
2023-09-01,3.585,2022-07-25
2023-10-01,3.54,2022-07-25
2023-11-01,3.505,2022-07-25
2023-12-01,3.455,2022-07-25
