date,cash_rate,scrape_date
2024-09-01,4.329999999999998,2024-09-05
2024-10-01,4.319999999999993,2024-09-05
2024-11-01,4.259999999999991,2024-09-05
2024-12-01,4.170000000000002,2024-09-05
2025-01-01,4.1299999999999955,2024-09-05
2025-02-01,4.060000000000002,2024-09-05
2025-03-01,3.9549999999999983,2024-09-05
2025-04-01,3.769999999999996,2024-09-05
2025-05-01,3.700000000000003,2024-09-05
2025-06-01,3.575000000000003,2024-09-05
2025-07-01,3.5249999999999915,2024-09-05
2025-08-01,3.4549999999999983,2024-09-05
2025-09-01,3.4200000000000017,2024-09-05
2025-10-01,3.384999999999991,2024-09-05
2025-11-01,3.344999999999999,2024-09-05
2025-12-01,3.3049999999999926,2024-09-05
2026-01-01,3.2950000000000017,2024-09-05
2026-02-01,3.259999999999991,2024-09-05
