date,cash_rate,scrape_date
2025-01-01,4.334999999999994,2025-01-16
2025-02-01,4.2749999999999915,2025-01-16
2025-03-01,4.159999999999997,2025-01-16
2025-04-01,4.064999999999998,2025-01-16
2025-05-01,4.0049999999999955,2025-01-16
2025-06-01,3.9099999999999966,2025-01-16
2025-07-01,3.864999999999995,2025-01-16
2025-08-01,3.7849999999999966,2025-01-16
2025-09-01,3.7450000000000045,2025-01-16
2025-10-01,3.700000000000003,2025-01-16
2025-11-01,3.6700000000000017,2025-01-16
2025-12-01,3.644999999999996,2025-01-16
2026-01-01,3.634999999999991,2025-01-16
2026-02-01,3.6200000000000045,2025-01-16
2026-03-01,3.6200000000000045,2025-01-16
2026-04-01,3.614999999999995,2025-01-16
2026-05-01,3.6200000000000045,2025-01-16
2026-06-01,3.625,2025-01-16
