date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-28
2023-07-01,4.15,2023-06-28
2023-08-01,4.295,2023-06-28
2023-09-01,4.375,2023-06-28
2023-10-01,4.455,2023-06-28
2023-11-01,4.51,2023-06-28
2023-12-01,4.515,2023-06-28
2024-01-01,4.515,2023-06-28
2024-02-01,4.505,2023-06-28
2024-03-01,4.485,2023-06-28
2024-04-01,4.45,2023-06-28
2024-05-01,4.42,2023-06-28
2024-06-01,4.355,2023-06-28
2024-07-01,4.305,2023-06-28
2024-08-01,4.27,2023-06-28
2024-09-01,4.21,2023-06-28
2024-10-01,4.165,2023-06-28
2024-11-01,4.105,2023-06-28
