date,cash_rate,scrape_date
2022-06-01,0.7,2022-06-16
2022-07-01,1.325,2022-06-16
2022-08-01,1.96,2022-06-16
2022-09-01,2.405,2022-06-16
2022-10-01,2.92,2022-06-16
2022-11-01,3.465,2022-06-16
2022-12-01,3.83,2022-06-16
2023-01-01,3.895,2022-06-16
2023-02-01,4.175,2022-06-16
2023-03-01,4.325,2022-06-16
2023-04-01,4.385,2022-06-16
2023-05-01,4.425,2022-06-16
2023-06-01,4.43,2022-06-16
2023-07-01,4.43,2022-06-16
2023-08-01,4.425,2022-06-16
2023-09-01,4.425,2022-06-16
2023-10-01,4.41,2022-06-16
2023-11-01,4.37,2022-06-16
