date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-24
2023-06-01,3.855,2023-05-24
2023-07-01,3.915,2023-05-24
2023-08-01,3.985,2023-05-24
2023-09-01,3.995,2023-05-24
2023-10-01,3.995,2023-05-24
2023-11-01,3.98,2023-05-24
2023-12-01,3.935,2023-05-24
2024-01-01,3.93,2023-05-24
2024-02-01,3.9,2023-05-24
2024-03-01,3.86,2023-05-24
2024-04-01,3.81,2023-05-24
2024-05-01,3.77,2023-05-24
2024-06-01,3.7,2023-05-24
2024-07-01,3.66,2023-05-24
2024-08-01,3.64,2023-05-24
2024-09-01,3.585,2023-05-24
2024-10-01,3.5,2023-05-24
