date,cash_rate,scrape_date
2022-09-01,2.205,2022-09-30
2022-10-01,2.68,2022-09-30
2022-11-01,3.095,2022-09-30
2022-12-01,3.325,2022-09-30
2023-01-01,3.39,2022-09-30
2023-02-01,3.55,2022-09-30
2023-03-01,3.77,2022-09-30
2023-04-01,3.97,2022-09-30
2023-05-01,4.13,2022-09-30
2023-06-01,4.14,2022-09-30
2023-07-01,4.14,2022-09-30
2023-08-01,4.14,2022-09-30
2023-09-01,4.135,2022-09-30
2023-10-01,4.115,2022-09-30
2023-11-01,4.095,2022-09-30
2023-12-01,4.07,2022-09-30
2024-01-01,4.065,2022-09-30
2024-02-01,4.055,2022-09-30
