date,cash_rate,scrape_date
2026-09-01,4.355000000000004,2026-09-24
2026-10-01,4.575000000000003,2026-09-24
2026-11-01,4.694999999999993,2026-09-24
2026-12-01,4.7450000000000045,2026-09-24
2027-01-01,4.75,2026-09-24
2027-02-01,4.825000000000003,2026-09-24
2027-03-01,4.8799999999999955,2026-09-24
2027-04-01,4.920000000000002,2026-09-24
2027-05-01,4.989999999999995,2026-09-24
2027-06-01,5.0049999999999955,2026-09-24
2027-07-01,5.015000000000001,2026-09-24
2027-08-01,5.019999999999996,2026-09-24
2027-09-01,5.019999999999996,2026-09-24
2027-10-01,5.0249999999999915,2026-09-24
2027-11-01,5.015000000000001,2026-09-24
2027-12-01,5.0049999999999955,2026-09-24
2028-01-01,4.9950000000000045,2026-09-24
2028-02-01,4.969999999999999,2026-09-24
